"SampleYear","Era","Site","BenthicReefSpecies","DiveReplicate","DepthZone","Density_m2"
2019,"Pre-Construction","KOU Rock","Pisaster ochraceus","2","Deep",0
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","1","Inner",0.0166666666666667
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","1","Middle",0.116666666666667
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","1","Outer",0.0166666666666667
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","1","Deep",0
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","2","Inner",0
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","2","Middle",0.2
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","2","Outer",0
2019,"Pre-Construction","KOU Rock","Strongylocentrotus purpuratus","2","Deep",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","1","Inner",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","1","Middle",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","1","Outer",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","1","Deep",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","2","Inner",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","2","Middle",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","2","Outer",0
2019,"Pre-Construction","3 Palms West","Apostichopus californicus","2","Deep",0
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","1","Inner",0
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","1","Middle",0.0833333333333333
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","1","Outer",0.05
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","1","Deep",0
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","2","Inner",0
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","2","Middle",0.0666666666666667
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","2","Outer",0
2019,"Pre-Construction","3 Palms West","Apostichopus parvimensis","2","Deep",0
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","1","Inner",0
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","1","Middle",0.0333333333333333
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","1","Outer",0.1
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","1","Deep",0.0666666666666667
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","2","Inner",0
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","2","Middle",0.0166666666666667
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","2","Outer",0
2019,"Pre-Construction","3 Palms West","Mesocentrotus franciscanus","2","Deep",0.0166666666666667
2019,"Pre-Construction","3 Palms West","Patiria miniata","1","Inner",0
2019,"Pre-Construction","3 Palms West","Patiria miniata","1","Middle",0
2019,"Pre-Construction","3 Palms West","Patiria miniata","1","Outer",0.0333333333333333
2019,"Pre-Construction","3 Palms West","Patiria miniata","1","Deep",0.05
2019,"Pre-Construction","3 Palms West","Patiria miniata","2","Inner",0
2019,"Pre-Construction","3 Palms West","Patiria miniata","2","Middle",0
2019,"Pre-Construction","3 Palms West","Patiria miniata","2","Outer",0
2019,"Pre-Construction","3 Palms West","Patiria miniata","2","Deep",0.1
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","1","Inner",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","1","Middle",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","1","Outer",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","1","Deep",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","2","Inner",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","2","Middle",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","2","Outer",0
2019,"Pre-Construction","3 Palms West","Pisaster giganteus","2","Deep",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","1","Inner",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","1","Middle",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","1","Outer",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","1","Deep",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","2","Inner",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","2","Middle",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","2","Outer",0
2019,"Pre-Construction","3 Palms West","Pisaster ochraceus","2","Deep",0
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","1","Inner",0
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","1","Middle",0.0333333333333333
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","1","Outer",0.0166666666666667
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","1","Deep",0
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","2","Inner",0
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","2","Middle",0.0333333333333333
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","2","Outer",0.0166666666666667
2019,"Pre-Construction","3 Palms West","Strongylocentrotus purpuratus","2","Deep",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","1","Inner",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","1","Middle",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","1","Outer",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","1","Deep",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","2","Inner",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","2","Middle",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","2","Outer",0
2019,"Pre-Construction","3 Palms East","Apostichopus californicus","2","Deep",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","1","Inner",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","1","Middle",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","1","Outer",0.0333333333333333
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","1","Deep",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","2","Inner",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","2","Middle",0
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","2","Outer",0.0166666666666667
2019,"Pre-Construction","3 Palms East","Apostichopus parvimensis","2","Deep",0
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","1","Inner",0
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","1","Middle",0
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","1","Outer",0.05
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","1","Deep",0
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","2","Inner",0.116666666666667
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","2","Middle",0
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","2","Outer",0.0833333333333333
2019,"Pre-Construction","3 Palms East","Mesocentrotus franciscanus","2","Deep",0.116666666666667
2019,"Pre-Construction","3 Palms East","Patiria miniata","1","Inner",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","1","Middle",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","1","Outer",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","1","Deep",0.1
2019,"Pre-Construction","3 Palms East","Patiria miniata","2","Inner",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","2","Middle",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","2","Outer",0
2019,"Pre-Construction","3 Palms East","Patiria miniata","2","Deep",0.2
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","1","Inner",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","1","Middle",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","1","Outer",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","1","Deep",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","2","Inner",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","2","Middle",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","2","Outer",0
2019,"Pre-Construction","3 Palms East","Pisaster giganteus","2","Deep",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","1","Inner",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","1","Middle",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","1","Outer",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","1","Deep",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","2","Inner",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","2","Middle",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","2","Outer",0
2019,"Pre-Construction","3 Palms East","Pisaster ochraceus","2","Deep",0
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","1","Inner",0
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","1","Middle",0
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","1","Outer",0
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","1","Deep",0
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","2","Inner",0.533333333333333
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","2","Middle",0.116666666666667
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","2","Outer",0.183333333333333
2019,"Pre-Construction","3 Palms East","Strongylocentrotus purpuratus","2","Deep",0
2019,"Pre-Construction","PVR 2A","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 2A","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 2A","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 2A","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 2A","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 2A","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 2A","Patiria miniata","1","ARM",0
2019,"Pre-Construction","PVR 2A","Patiria miniata","2","ARM",0
2019,"Pre-Construction","PVR 2A","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 2A","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 2A","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 2A","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 2A","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 2A","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 2B","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 2B","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 2B","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 2B","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 2B","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 2B","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 2B","Patiria miniata","1","ARM",0
2019,"Pre-Construction","PVR 2B","Patiria miniata","2","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 2B","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 2B","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 2B","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 2B","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 2B","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 2B","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 2C","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 2C","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 2C","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 2C","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 2C","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 2C","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 2C","Patiria miniata","1","ARM",0
2019,"Pre-Construction","PVR 2C","Patiria miniata","2","ARM",0.116666666666667
2019,"Pre-Construction","PVR 2C","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 2C","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 2C","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 2C","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 2C","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 2C","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 4B","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 4B","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 4B","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 4B","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 4B","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 4B","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 4B","Patiria miniata","1","ARM",0.15
2019,"Pre-Construction","PVR 4B","Patiria miniata","2","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 4B","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 4B","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 4B","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 4B","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 4B","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 4B","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 4C","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 4C","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 4C","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 4C","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 4C","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 4C","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 4C","Patiria miniata","1","ARM",0
2019,"Pre-Construction","PVR 4C","Patiria miniata","2","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 4C","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 4C","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 4C","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 4C","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 4C","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 4C","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 5A","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 5A","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 5A","Apostichopus parvimensis","1","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 5A","Apostichopus parvimensis","2","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 5A","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 5A","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 5A","Patiria miniata","1","ARM",0.0166666666666667
2019,"Pre-Construction","PVR 5A","Patiria miniata","2","ARM",0.0333333333333333
2019,"Pre-Construction","PVR 5A","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 5A","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 5A","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 5A","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 5A","Strongylocentrotus purpuratus","1","ARM",0
2019,"Pre-Construction","PVR 5A","Strongylocentrotus purpuratus","2","ARM",0
2019,"Pre-Construction","PVR 5B","Apostichopus californicus","1","ARM",0
2019,"Pre-Construction","PVR 5B","Apostichopus californicus","2","ARM",0
2019,"Pre-Construction","PVR 5B","Apostichopus parvimensis","1","ARM",0
2019,"Pre-Construction","PVR 5B","Apostichopus parvimensis","2","ARM",0
2019,"Pre-Construction","PVR 5B","Mesocentrotus franciscanus","1","ARM",0
2019,"Pre-Construction","PVR 5B","Mesocentrotus franciscanus","2","ARM",0
2019,"Pre-Construction","PVR 5B","Patiria miniata","1","ARM",0
2019,"Pre-Construction","PVR 5B","Patiria miniata","2","ARM",0
2019,"Pre-Construction","PVR 5B","Pisaster giganteus","1","ARM",0
2019,"Pre-Construction","PVR 5B","Pisaster giganteus","2","ARM",0
2019,"Pre-Construction","PVR 5B","Pisaster ochraceus","1","ARM",0
2019,"Pre-Construction","PVR 5B","Pisaster ochraceus","2","ARM",0
2019,"Pre-Construction","PVR 5B","Strongylocentrotus purpuratus","1","ARM",0
